timestamp,hour,day_of_week,month,consumption_kwh
2025-07-23 16:00:00,16,2,7,3.6516585220726427
2025-07-23 17:00:00,17,2,7,6.504387100284696
2025-07-23 18:00:00,18,2,7,5.55939816292261
2025-07-23 19:00:00,19,2,7,5.012286213391122
2025-07-23 20:00:00,20,2,7,4.883991522549374
2025-07-23 21:00:00,21,2,7,4.700391445044001
2025-07-23 22:00:00,22,2,7,4.013651825493239
2025-07-23 23:00:00,23,2,7,1.1970239708631891
2025-07-24 00:00:00,0,3,7,0.37570918533899744
2025-07-24 01:00:00,1,3,7,0.5519810310120511
2025-07-24 02:00:00,2,3,7,1.3194757598771476
2025-07-24 03:00:00,3,3,7,1.4424781024344997
2025-07-24 04:00:00,4,3,7,1.282589122065432
2025-07-24 05:00:00,5,3,7,1.3428942763692189
2025-07-24 06:00:00,6,3,7,3.700810011735814
2025-07-24 07:00:00,7,3,7,4.350692701623474
2025-07-24 08:00:00,8,3,7,5.146035964311898
2025-07-24 09:00:00,9,3,7,5.62129827653773
2025-07-24 10:00:00,10,3,7,3.362047477587034
2025-07-24 11:00:00,11,3,7,3.3376411352827446
2025-07-24 12:00:00,12,3,7,4.056026194580136
2025-07-24 13:00:00,13,3,7,3.67058601174966
2025-07-24 14:00:00,14,3,7,3.7415876838891213
2025-07-24 15:00:00,15,3,7,4.329148541851473
2025-07-24 16:00:00,16,3,7,3.8915063432061285
2025-07-24 17:00:00,17,3,7,6.313189724900581
2025-07-24 18:00:00,18,3,7,5.379460967208693
2025-07-24 19:00:00,19,3,7,5.584558626988263
2025-07-24 20:00:00,20,3,7,5.536834348661229
2025-07-24 21:00:00,21,3,7,4.599746533693786
2025-07-24 22:00:00,22,3,7,4.979785464214865
2025-07-24 23:00:00,23,3,7,1.7180600101306251
2025-07-25 00:00:00,0,4,7,1.716604393423787
2025-07-25 01:00:00,1,4,7,1.122097250612541
2025-07-25 02:00:00,2,4,7,1.2860679404888025
2025-07-25 03:00:00,3,4,7,1.766636809655778
2025-07-25 04:00:00,4,4,7,1.6182974030477688
2025-07-25 05:00:00,5,4,7,1.549506356883915
2025-07-25 06:00:00,6,4,7,3.932354297735074
2025-07-25 07:00:00,7,4,7,4.595421981509496
2025-07-25 08:00:00,8,4,7,4.372003998875294
2025-07-25 09:00:00,9,4,7,5.192696433854323
2025-07-25 10:00:00,10,4,7,3.999279019071923
2025-07-25 11:00:00,11,4,7,2.9225365652105455
2025-07-25 12:00:00,12,4,7,4.562681580151408
2025-07-25 13:00:00,13,4,7,4.448949687481264
2025-07-25 14:00:00,14,4,7,3.764982893101412
2025-07-25 15:00:00,15,4,7,4.016394436825382
2025-07-25 16:00:00,16,4,7,3.561919262542352
2025-07-25 17:00:00,17,4,7,6.741996147375473
2025-07-25 18:00:00,18,4,7,6.2813018247617585
2025-07-25 19:00:00,19,4,7,4.939971710726796
2025-07-25 20:00:00,20,4,7,5.346676397731889
2025-07-25 21:00:00,21,4,7,4.667748858542701
2025-07-25 22:00:00,22,4,7,4.472472856427419
2025-07-25 23:00:00,23,4,7,0.909693133935416
2025-07-26 00:00:00,0,5,7,2.550366088214732
2025-07-26 01:00:00,1,5,7,2.2160247279610306
2025-07-26 02:00:00,2,5,7,1.5552027949772107
2025-07-26 03:00:00,3,5,7,1.4671176515592488
2025-07-26 04:00:00,4,5,7,2.0850707758290397
2025-07-26 05:00:00,5,5,7,2.723801058436522
2025-07-26 06:00:00,6,5,7,5.007853769924708
2025-07-26 07:00:00,7,5,7,5.801253129907297
2025-07-26 08:00:00,8,5,7,6.004196456526122
2025-07-26 09:00:00,9,5,7,6.437827610301163
2025-07-26 10:00:00,10,5,7,4.491402332023997
2025-07-26 11:00:00,11,5,7,4.043318613592262
2025-07-26 12:00:00,12,5,7,4.670609326974842
2025-07-26 13:00:00,13,5,7,5.224035895963466
2025-07-26 14:00:00,14,5,7,4.728279568023744
2025-07-26 15:00:00,15,5,7,4.800274253126156
2025-07-26 16:00:00,16,5,7,4.233160845681368
2025-07-26 17:00:00,17,5,7,6.638075260583262
2025-07-26 18:00:00,18,5,7,6.638890942035337
2025-07-26 19:00:00,19,5,7,6.423618977213061
2025-07-26 20:00:00,20,5,7,5.649496344561641
2025-07-26 21:00:00,21,5,7,5.455715502057332
2025-07-26 22:00:00,22,5,7,4.863554531425786
2025-07-26 23:00:00,23,5,7,2.4486598613489807
2025-07-27 00:00:00,0,6,7,1.7333289575311839
2025-07-27 01:00:00,1,6,7,2.381102218050473
2025-07-27 02:00:00,2,6,7,2.462610400782761
2025-07-27 03:00:00,3,6,7,1.9685435084346443
2025-07-27 04:00:00,4,6,7,1.835960335201239
2025-07-27 05:00:00,5,6,7,1.715640848906665
2025-07-27 06:00:00,6,6,7,4.322956603135502
2025-07-27 07:00:00,7,6,7,4.7504660700405354
2025-07-27 08:00:00,8,6,7,6.239616418638383
2025-07-27 09:00:00,9,6,7,6.096329834890779
2025-07-27 10:00:00,10,6,7,4.516501981416617
2025-07-27 11:00:00,11,6,7,3.7108697021026074
2025-07-27 12:00:00,12,6,7,4.269702167746698
2025-07-27 13:00:00,13,6,7,5.1548319105785145
2025-07-27 14:00:00,14,6,7,4.863598384386637
2025-07-27 15:00:00,15,6,7,4.5401559942024186
2025-07-27 16:00:00,16,6,7,4.58659711521987
2025-07-27 17:00:00,17,6,7,7.704319122454326
2025-07-27 18:00:00,18,6,7,6.599811582238961
2025-07-27 19:00:00,19,6,7,6.327747921063228
2025-07-27 20:00:00,20,6,7,5.98881019983874
2025-07-27 21:00:00,21,6,7,6.506843854109597
2025-07-27 22:00:00,22,6,7,4.399597322452569
2025-07-27 23:00:00,23,6,7,2.2742511002388657
2025-07-28 00:00:00,0,0,7,1.005190361062772
2025-07-28 01:00:00,1,0,7,1.226708690473672
2025-07-28 02:00:00,2,0,7,0.7881622389685077
2025-07-28 03:00:00,3,0,7,1.1813758819799618
2025-07-28 04:00:00,4,0,7,1.7239040600063766
2025-07-28 05:00:00,5,0,7,2.9951640804175366
2025-07-28 06:00:00,6,0,7,4.434985908107047
2025-07-28 07:00:00,7,0,7,4.160773760787796
2025-07-28 08:00:00,8,0,7,4.7187246948447
2025-07-28 09:00:00,9,0,7,5.0686343566464584
2025-07-28 10:00:00,10,0,7,2.8424029027278155
2025-07-28 11:00:00,11,0,7,3.667002028996083
2025-07-28 12:00:00,12,0,7,4.2420203721623
2025-07-28 13:00:00,13,0,7,3.490307152369282
2025-07-28 14:00:00,14,0,7,4.36828179985384
2025-07-28 15:00:00,15,0,7,3.994148034110393
2025-07-28 16:00:00,16,0,7,3.2669668429914065
2025-07-28 17:00:00,17,0,7,6.193388145064861
2025-07-28 18:00:00,18,0,7,6.527557290710195
2025-07-28 19:00:00,19,0,7,5.793419125402346
2025-07-28 20:00:00,20,0,7,5.115284894305478
2025-07-28 21:00:00,21,0,7,4.6549266732156065
2025-07-28 22:00:00,22,0,7,4.4699834564008425
2025-07-28 23:00:00,23,0,7,0.9962564711464208
2025-07-29 00:00:00,0,1,7,0.20921145827879162
2025-07-29 01:00:00,1,1,7,1.8168711642138924
2025-07-29 02:00:00,2,1,7,1.113241260246158
2025-07-29 03:00:00,3,1,7,1.3602208003723568
2025-07-29 04:00:00,4,1,7,1.416176728269415
2025-07-29 05:00:00,5,1,7,1.4559532797101649
2025-07-29 06:00:00,6,1,7,4.03740163996671
2025-07-29 07:00:00,7,1,7,3.8602420951222753
2025-07-29 08:00:00,8,1,7,5.799063166875103
2025-07-29 09:00:00,9,1,7,4.7561952006310415
2025-07-29 10:00:00,10,1,7,3.1478736582409494
2025-07-29 11:00:00,11,1,7,3.6229344239220977
2025-07-29 12:00:00,12,1,7,4.464119029374554
2025-07-29 13:00:00,13,1,7,4.005803599705062
2025-07-29 14:00:00,14,1,7,3.4544344210214177
2025-07-29 15:00:00,15,1,7,4.3007734499795935
2025-07-29 16:00:00,16,1,7,3.853060422494014
2025-07-29 17:00:00,17,1,7,6.465373982886581
2025-07-29 18:00:00,18,1,7,6.174522264122118
2025-07-29 19:00:00,19,1,7,6.4577447602329805
2025-07-29 20:00:00,20,1,7,5.9858093903606635
2025-07-29 21:00:00,21,1,7,4.475313862798682
2025-07-29 22:00:00,22,1,7,5.08889382534464
2025-07-29 23:00:00,23,1,7,1.3542291702269025
2025-07-30 00:00:00,0,2,7,1.2507495870214973
2025-07-30 01:00:00,1,2,7,0.3230916673426685
2025-07-30 02:00:00,2,2,7,0.9829569544111191
2025-07-30 03:00:00,3,2,7,0.875832458188716
2025-07-30 04:00:00,4,2,7,1.7705633541775023
2025-07-30 05:00:00,5,2,7,2.1784322001611223
2025-07-30 06:00:00,6,2,7,3.281976891939694
2025-07-30 07:00:00,7,2,7,4.491186054398292
2025-07-30 08:00:00,8,2,7,5.336973169571483
2025-07-30 09:00:00,9,2,7,5.175328415074622
2025-07-30 10:00:00,10,2,7,3.8522856297807673
2025-07-30 11:00:00,11,2,7,3.9395042927274915
2025-07-30 12:00:00,12,2,7,4.0855528322146535
2025-07-30 13:00:00,13,2,7,3.891474008772681
2025-07-30 14:00:00,14,2,7,3.4622564177793187
2025-07-30 15:00:00,15,2,7,3.350426046706647
2025-07-30 16:00:00,16,2,7,3.844401177561948
2025-07-30 17:00:00,17,2,7,6.257783302207553
2025-07-30 18:00:00,18,2,7,5.8328236698108915
2025-07-30 19:00:00,19,2,7,5.330443983071059
2025-07-30 20:00:00,20,2,7,4.989695894153917
2025-07-30 21:00:00,21,2,7,5.168764717795256
2025-07-30 22:00:00,22,2,7,4.305242195472968
2025-07-30 23:00:00,23,2,7,0.6645360090027147
2025-07-31 00:00:00,0,3,7,1.3485719707824668
2025-07-31 01:00:00,1,3,7,0.9180493344541131
2025-07-31 02:00:00,2,3,7,1.063669606779508
2025-07-31 03:00:00,3,3,7,1.8439932168831463
2025-07-31 04:00:00,4,3,7,1.4311156052799756
2025-07-31 05:00:00,5,3,7,1.8656734692474901
2025-07-31 06:00:00,6,3,7,3.6402020358268885
2025-07-31 07:00:00,7,3,7,4.412132219059616
2025-07-31 08:00:00,8,3,7,5.132038985737222
2025-07-31 09:00:00,9,3,7,4.627850506463503
2025-07-31 10:00:00,10,3,7,3.640998209026105
2025-07-31 11:00:00,11,3,7,3.8393545347345803
2025-07-31 12:00:00,12,3,7,3.9654037216685785
2025-07-31 13:00:00,13,3,7,4.4148635594632974
2025-07-31 14:00:00,14,3,7,4.082664145373011
2025-07-31 15:00:00,15,3,7,4.390266865019235
2025-07-31 16:00:00,16,3,7,3.1632243655422068
2025-07-31 17:00:00,17,3,7,6.304369826887339
2025-07-31 18:00:00,18,3,7,5.9220152822097605
2025-07-31 19:00:00,19,3,7,5.072298202497968
2025-07-31 20:00:00,20,3,7,5.4942894331827565
2025-07-31 21:00:00,21,3,7,5.679869322341127
2025-07-31 22:00:00,22,3,7,4.432537398426646
2025-07-31 23:00:00,23,3,7,1.402970329632849
2025-08-01 00:00:00,0,4,8,1.0849186508925284
2025-08-01 01:00:00,1,4,8,0.7145661320371297
2025-08-01 02:00:00,2,4,8,0.32280714944559097
2025-08-01 03:00:00,3,4,8,0.9186525010851959
2025-08-01 04:00:00,4,4,8,0.882556475839486
2025-08-01 05:00:00,5,4,8,2.431640831223647
2025-08-01 06:00:00,6,4,8,4.065727554776923
2025-08-01 07:00:00,7,4,8,4.361632268381132
2025-08-01 08:00:00,8,4,8,5.243890097568904
2025-08-01 09:00:00,9,4,8,4.801299558857645
2025-08-01 10:00:00,10,4,8,3.2539145565780005
2025-08-01 11:00:00,11,4,8,3.8262670133761065
2025-08-01 12:00:00,12,4,8,4.360396336002995
2025-08-01 13:00:00,13,4,8,4.200674018067515
2025-08-01 14:00:00,14,4,8,4.048218796439955
2025-08-01 15:00:00,15,4,8,3.8302851997710645
2025-08-01 16:00:00,16,4,8,3.7207545139905314
2025-08-01 17:00:00,17,4,8,6.330661162051702
2025-08-01 18:00:00,18,4,8,5.476239657743007
2025-08-01 19:00:00,19,4,8,5.51843168865326
2025-08-01 20:00:00,20,4,8,4.682295968779117
2025-08-01 21:00:00,21,4,8,4.782433017160329
2025-08-01 22:00:00,22,4,8,4.2470806516248825
2025-08-01 23:00:00,23,4,8,2.2167145434364866
2025-08-02 00:00:00,0,5,8,1.8351535070657128
2025-08-02 01:00:00,1,5,8,1.2383041734953646
2025-08-02 02:00:00,2,5,8,1.7974391762956277
2025-08-02 03:00:00,3,5,8,2.208705392578497
2025-08-02 04:00:00,4,5,8,2.9086854066811885
2025-08-02 05:00:00,5,5,8,2.3142190400245126
2025-08-02 06:00:00,6,5,8,4.278800242736763
2025-08-02 07:00:00,7,5,8,5.626734804572393
2025-08-02 08:00:00,8,5,8,5.135989085293921
2025-08-02 09:00:00,9,5,8,5.875537823397006
2025-08-02 10:00:00,10,5,8,4.257611977575424
2025-08-02 11:00:00,11,5,8,4.571184724356614
2025-08-02 12:00:00,12,5,8,5.024554522263337
2025-08-02 13:00:00,13,5,8,4.526546287085445
2025-08-02 14:00:00,14,5,8,4.639397038566898
2025-08-02 15:00:00,15,5,8,4.593329964496903
2025-08-02 16:00:00,16,5,8,4.420499354787337
2025-08-02 17:00:00,17,5,8,7.089130869883169
2025-08-02 18:00:00,18,5,8,6.862630877742813
2025-08-02 19:00:00,19,5,8,6.637535803856695
2025-08-02 20:00:00,20,5,8,6.068825078606605
2025-08-02 21:00:00,21,5,8,5.731434209403687
2025-08-02 22:00:00,22,5,8,4.606450561521588
2025-08-02 23:00:00,23,5,8,2.0210529739896144
2025-08-03 00:00:00,0,6,8,2.042914279767041
2025-08-03 01:00:00,1,6,8,2.09157647782818
2025-08-03 02:00:00,2,6,8,1.5741709508728798
2025-08-03 03:00:00,3,6,8,1.7373461843678837
2025-08-03 04:00:00,4,6,8,2.0096995581067394
2025-08-03 05:00:00,5,6,8,2.7645655599565373
2025-08-03 06:00:00,6,6,8,5.325323854315902
2025-08-03 07:00:00,7,6,8,5.137015957083359
2025-08-03 08:00:00,8,6,8,6.051413493104601
2025-08-03 09:00:00,9,6,8,6.099391923665838
2025-08-03 10:00:00,10,6,8,4.310945860914847
2025-08-03 11:00:00,11,6,8,4.514484413749471
2025-08-03 12:00:00,12,6,8,5.047533285274465
2025-08-03 13:00:00,13,6,8,4.930231126714828
2025-08-03 14:00:00,14,6,8,5.659218910492657
2025-08-03 15:00:00,15,6,8,4.258148248477728
2025-08-03 16:00:00,16,6,8,4.567900852591812
2025-08-03 17:00:00,17,6,8,6.838319596075395
2025-08-03 18:00:00,18,6,8,6.340513772858324
2025-08-03 19:00:00,19,6,8,6.295653145186011
2025-08-03 20:00:00,20,6,8,5.966712424109033
2025-08-03 21:00:00,21,6,8,6.717269422024037
2025-08-03 22:00:00,22,6,8,5.1656815019468985
2025-08-03 23:00:00,23,6,8,1.548890402529469
2025-08-04 00:00:00,0,0,8,1.1603155475641518
2025-08-04 01:00:00,1,0,8,0.17014398498145267
2025-08-04 02:00:00,2,0,8,1.014328547524691
2025-08-04 03:00:00,3,0,8,1.2073720072414063
2025-08-04 04:00:00,4,0,8,1.7571799813982631
2025-08-04 05:00:00,5,0,8,2.1394488997711387
2025-08-04 06:00:00,6,0,8,3.9103435847831314
2025-08-04 07:00:00,7,0,8,4.439754394148027
2025-08-04 08:00:00,8,0,8,4.581780235409513
2025-08-04 09:00:00,9,0,8,4.798774978076922
2025-08-04 10:00:00,10,0,8,3.6846180835320754
2025-08-04 11:00:00,11,0,8,3.289603886238018
2025-08-04 12:00:00,12,0,8,3.7830379792048574
2025-08-04 13:00:00,13,0,8,3.601930416040305
2025-08-04 14:00:00,14,0,8,4.168762013949706
2025-08-04 15:00:00,15,0,8,4.519610145383253
2025-08-04 16:00:00,16,0,8,3.0400249786584888
2025-08-04 17:00:00,17,0,8,5.508792606840972
2025-08-04 18:00:00,18,0,8,5.838273813513754
2025-08-04 19:00:00,19,0,8,5.5062791183831035
2025-08-04 20:00:00,20,0,8,5.199235155049138
2025-08-04 21:00:00,21,0,8,4.571471793906262
2025-08-04 22:00:00,22,0,8,4.3590841086900065
2025-08-04 23:00:00,23,0,8,1.3479660585395832
2025-08-05 00:00:00,0,1,8,1.4672836176243331
2025-08-05 01:00:00,1,1,8,0.21798049187268687
2025-08-05 02:00:00,2,1,8,0.9035354849538126
2025-08-05 03:00:00,3,1,8,1.2864854118997673
2025-08-05 04:00:00,4,1,8,1.0721493863758842
2025-08-05 05:00:00,5,1,8,2.44246785270692
2025-08-05 06:00:00,6,1,8,3.8576074802547238
2025-08-05 07:00:00,7,1,8,4.4834829251970865
2025-08-05 08:00:00,8,1,8,5.110637406390698
2025-08-05 09:00:00,9,1,8,5.013486084479243
2025-08-05 10:00:00,10,1,8,2.8220309526580545
2025-08-05 11:00:00,11,1,8,3.6275762949100447
2025-08-05 12:00:00,12,1,8,4.360664961804419
2025-08-05 13:00:00,13,1,8,3.8652419492859447
2025-08-05 14:00:00,14,1,8,3.6103150188500113
2025-08-05 15:00:00,15,1,8,4.169306989477747
2025-08-05 16:00:00,16,1,8,3.4283502133706003
2025-08-05 17:00:00,17,1,8,6.045935674539913
2025-08-05 18:00:00,18,1,8,5.948011003519105
2025-08-05 19:00:00,19,1,8,5.808300083847515
2025-08-05 20:00:00,20,1,8,6.064456845039237
2025-08-05 21:00:00,21,1,8,5.080894443062969
2025-08-05 22:00:00,22,1,8,4.903275814775517
2025-08-05 23:00:00,23,1,8,0.9985754147282001
2025-08-06 00:00:00,0,2,8,0.640764018178607
2025-08-06 01:00:00,1,2,8,1.0249325398476492
2025-08-06 02:00:00,2,2,8,1.093979226670236
2025-08-06 03:00:00,3,2,8,0.7695567977775031
2025-08-06 04:00:00,4,2,8,1.3692220162585735
2025-08-06 05:00:00,5,2,8,1.9097270406876523
2025-08-06 06:00:00,6,2,8,4.25592879035345
2025-08-06 07:00:00,7,2,8,4.701715141353709
2025-08-06 08:00:00,8,2,8,5.004614459708758
2025-08-06 09:00:00,9,2,8,5.0471965362919775
2025-08-06 10:00:00,10,2,8,3.355099921120284
2025-08-06 11:00:00,11,2,8,3.3194575464791076
2025-08-06 12:00:00,12,2,8,4.662798755107641
2025-08-06 13:00:00,13,2,8,4.005380145847718
2025-08-06 14:00:00,14,2,8,3.858947517115662
2025-08-06 15:00:00,15,2,8,3.4275212730956746
2025-08-06 16:00:00,16,2,8,4.734923332710933
2025-08-06 17:00:00,17,2,8,5.820668787110842
2025-08-06 18:00:00,18,2,8,5.716689397411352
2025-08-06 19:00:00,19,2,8,5.666334734514424
2025-08-06 20:00:00,20,2,8,5.35185661864393
2025-08-06 21:00:00,21,2,8,5.133172822086274
2025-08-06 22:00:00,22,2,8,5.162383231327884
2025-08-06 23:00:00,23,2,8,1.403424956507627
2025-08-07 00:00:00,0,3,8,0.6286989405797304
2025-08-07 01:00:00,1,3,8,0.8972219499512873
2025-08-07 02:00:00,2,3,8,1.1742442095719514
2025-08-07 03:00:00,3,3,8,2.0282523109256716
2025-08-07 04:00:00,4,3,8,0.8802176368504597
2025-08-07 05:00:00,5,3,8,2.231030602090091
2025-08-07 06:00:00,6,3,8,4.183737180164785
2025-08-07 07:00:00,7,3,8,4.835132214091792
2025-08-07 08:00:00,8,3,8,4.847430680999409
2025-08-07 09:00:00,9,3,8,4.9130269479494695
2025-08-07 10:00:00,10,3,8,3.861009283540354
2025-08-07 11:00:00,11,3,8,4.060810516518907
2025-08-07 12:00:00,12,3,8,4.337711525729492
2025-08-07 13:00:00,13,3,8,3.994678145848546
2025-08-07 14:00:00,14,3,8,3.708959930105663
2025-08-07 15:00:00,15,3,8,3.175523307667121
2025-08-07 16:00:00,16,3,8,3.888409479035584
2025-08-07 17:00:00,17,3,8,6.419555792977595
2025-08-07 18:00:00,18,3,8,5.501915514508198
2025-08-07 19:00:00,19,3,8,5.28457053068135
2025-08-07 20:00:00,20,3,8,4.9250679075656425
2025-08-07 21:00:00,21,3,8,4.156806227207033
2025-08-07 22:00:00,22,3,8,4.112266869578125
2025-08-07 23:00:00,23,3,8,0.7474297516008006
2025-08-08 00:00:00,0,4,8,0.8861196558112228
2025-08-08 01:00:00,1,4,8,0.7045210006681748
2025-08-08 02:00:00,2,4,8,0.4003092922196979
2025-08-08 03:00:00,3,4,8,2.0099979865511344
2025-08-08 04:00:00,4,4,8,1.940356120631871
2025-08-08 05:00:00,5,4,8,1.4383922313920057
2025-08-08 06:00:00,6,4,8,4.220739991007663
2025-08-08 07:00:00,7,4,8,4.6669860359285185
2025-08-08 08:00:00,8,4,8,5.364662909563172
2025-08-08 09:00:00,9,4,8,4.922557989335969
2025-08-08 10:00:00,10,4,8,3.997502885372792
2025-08-08 11:00:00,11,4,8,3.579875983993884
2025-08-08 12:00:00,12,4,8,3.4145437777661574
2025-08-08 13:00:00,13,4,8,4.289654623725799
2025-08-08 14:00:00,14,4,8,4.465192109082574
2025-08-08 15:00:00,15,4,8,4.834201695088932
2025-08-08 16:00:00,16,4,8,3.080770065743736
2025-08-08 17:00:00,17,4,8,6.529567874032315
2025-08-08 18:00:00,18,4,8,5.724308070136368
2025-08-08 19:00:00,19,4,8,5.8133434842096126
2025-08-08 20:00:00,20,4,8,4.523575611853718
2025-08-08 21:00:00,21,4,8,4.244892089720574
2025-08-08 22:00:00,22,4,8,4.128989898953585
2025-08-08 23:00:00,23,4,8,1.232547512590576
2025-08-09 00:00:00,0,5,8,1.5946787539510554
2025-08-09 01:00:00,1,5,8,2.063621737565368
2025-08-09 02:00:00,2,5,8,2.2618691078695634
2025-08-09 03:00:00,3,5,8,2.240792910821484
2025-08-09 04:00:00,4,5,8,2.886854884084526
2025-08-09 05:00:00,5,5,8,2.716330651782137
2025-08-09 06:00:00,6,5,8,4.425012748210151
2025-08-09 07:00:00,7,5,8,5.8453506054153355
2025-08-09 08:00:00,8,5,8,5.446166073411383
2025-08-09 09:00:00,9,5,8,6.414167399874228
2025-08-09 10:00:00,10,5,8,4.9901538584018645
2025-08-09 11:00:00,11,5,8,4.781713309968818
2025-08-09 12:00:00,12,5,8,4.1504252141677425
2025-08-09 13:00:00,13,5,8,4.4327151333960835
2025-08-09 14:00:00,14,5,8,5.277986526187656
2025-08-09 15:00:00,15,5,8,4.531389031419531
2025-08-09 16:00:00,16,5,8,4.392489585756688
2025-08-09 17:00:00,17,5,8,7.353529766465444
2025-08-09 18:00:00,18,5,8,6.966757712485911
2025-08-09 19:00:00,19,5,8,6.4115199249541845
2025-08-09 20:00:00,20,5,8,5.828304083858032
2025-08-09 21:00:00,21,5,8,5.424932621707057
2025-08-09 22:00:00,22,5,8,5.582499358336716
2025-08-09 23:00:00,23,5,8,2.2223897067504597
2025-08-10 00:00:00,0,6,8,1.7481912603192817
2025-08-10 01:00:00,1,6,8,2.232844925197256
2025-08-10 02:00:00,2,6,8,1.799497614514484
2025-08-10 03:00:00,3,6,8,1.6602970245895845
2025-08-10 04:00:00,4,6,8,1.9357515486588408
2025-08-10 05:00:00,5,6,8,2.1585036654760934
2025-08-10 06:00:00,6,6,8,4.802807425704743
2025-08-10 07:00:00,7,6,8,5.793489711334477
2025-08-10 08:00:00,8,6,8,5.366190495241578
2025-08-10 09:00:00,9,6,8,6.125390304407241
2025-08-10 10:00:00,10,6,8,4.097984433528857
2025-08-10 11:00:00,11,6,8,4.494914489168083
2025-08-10 12:00:00,12,6,8,4.144872254639502
2025-08-10 13:00:00,13,6,8,4.711784708337385
2025-08-10 14:00:00,14,6,8,4.671406587511617
2025-08-10 15:00:00,15,6,8,4.815153283290936
2025-08-10 16:00:00,16,6,8,4.44997253708197
2025-08-10 17:00:00,17,6,8,6.5706431500191815
2025-08-10 18:00:00,18,6,8,7.121907865271199
2025-08-10 19:00:00,19,6,8,6.384121216088798
2025-08-10 20:00:00,20,6,8,5.991128839217213
2025-08-10 21:00:00,21,6,8,5.546327058645944
2025-08-10 22:00:00,22,6,8,5.032236849331291
2025-08-10 23:00:00,23,6,8,2.0880828302228327
2025-08-11 00:00:00,0,0,8,1.2413466349378304
2025-08-11 01:00:00,1,0,8,0.301241723461778
2025-08-11 02:00:00,2,0,8,0.8356069256279592
2025-08-11 03:00:00,3,0,8,1.0989831061619062
2025-08-11 04:00:00,4,0,8,1.5418080704978898
2025-08-11 05:00:00,5,0,8,2.2273244023708503
2025-08-11 06:00:00,6,0,8,3.8030751065075057
2025-08-11 07:00:00,7,0,8,4.300815261272863
2025-08-11 08:00:00,8,0,8,4.683214923395162
2025-08-11 09:00:00,9,0,8,4.929388963958184
2025-08-11 10:00:00,10,0,8,3.4217855737349163
2025-08-11 11:00:00,11,0,8,4.107358993671847
2025-08-11 12:00:00,12,0,8,3.527354541287864
2025-08-11 13:00:00,13,0,8,4.171125758061161
2025-08-11 14:00:00,14,0,8,3.2681278474262685
2025-08-11 15:00:00,15,0,8,3.5745029070997756
2025-08-11 16:00:00,16,0,8,3.428864451692627
2025-08-11 17:00:00,17,0,8,6.919943869165626
2025-08-11 18:00:00,18,0,8,5.778307645752706
2025-08-11 19:00:00,19,0,8,4.619502610619633
2025-08-11 20:00:00,20,0,8,4.312215869601719
2025-08-11 21:00:00,21,0,8,4.763611834538672
2025-08-11 22:00:00,22,0,8,4.684848170536142
2025-08-11 23:00:00,23,0,8,1.3511442373742433
2025-08-12 00:00:00,0,1,8,1.1181393028867936
2025-08-12 01:00:00,1,1,8,1.4649038390022668
2025-08-12 02:00:00,2,1,8,0.8352747722715448
2025-08-12 03:00:00,3,1,8,1.5589261167340722
2025-08-12 04:00:00,4,1,8,0.7865338742096116
2025-08-12 05:00:00,5,1,8,1.3880208668247735
2025-08-12 06:00:00,6,1,8,3.388954874373492
2025-08-12 07:00:00,7,1,8,4.390061879732083
2025-08-12 08:00:00,8,1,8,4.869724080747244
2025-08-12 09:00:00,9,1,8,5.295640596890608
2025-08-12 10:00:00,10,1,8,3.5854135129346756
2025-08-12 11:00:00,11,1,8,3.428016773351967
2025-08-12 12:00:00,12,1,8,3.8727924016683164
2025-08-12 13:00:00,13,1,8,3.4010213325577006
2025-08-12 14:00:00,14,1,8,4.494180329486503
2025-08-12 15:00:00,15,1,8,3.6775876765174575
2025-08-12 16:00:00,16,1,8,3.365105724162345
2025-08-12 17:00:00,17,1,8,6.885576131377633
2025-08-12 18:00:00,18,1,8,5.39132995423409
2025-08-12 19:00:00,19,1,8,5.049765154387212
2025-08-12 20:00:00,20,1,8,4.673283302398793
2025-08-12 21:00:00,21,1,8,4.722851447320207
2025-08-12 22:00:00,22,1,8,4.611992480075218
2025-08-12 23:00:00,23,1,8,1.4968320815704756
2025-08-13 00:00:00,0,2,8,2.079909387564385
2025-08-13 01:00:00,1,2,8,0.1002270183196945
2025-08-13 02:00:00,2,2,8,1.2946054962161644
2025-08-13 03:00:00,3,2,8,0.9781096652944495
2025-08-13 04:00:00,4,2,8,1.2047737686646691
2025-08-13 05:00:00,5,2,8,1.502091148698449
2025-08-13 06:00:00,6,2,8,3.748263564023029
2025-08-13 07:00:00,7,2,8,5.1738099338413805
2025-08-13 08:00:00,8,2,8,5.225147498459343
2025-08-13 09:00:00,9,2,8,5.25927839142295
2025-08-13 10:00:00,10,2,8,4.1010664727746216
2025-08-13 11:00:00,11,2,8,3.1940265195571076
2025-08-13 12:00:00,12,2,8,3.416606686901232
2025-08-13 13:00:00,13,2,8,3.128812907122125
2025-08-13 14:00:00,14,2,8,3.6691229233842875
2025-08-13 15:00:00,15,2,8,3.8637175163585593
2025-08-13 16:00:00,16,2,8,3.601803602952755
2025-08-13 17:00:00,17,2,8,6.309736764423953
2025-08-13 18:00:00,18,2,8,5.323805835227349
2025-08-13 19:00:00,19,2,8,5.821261897045609
2025-08-13 20:00:00,20,2,8,5.207622439641818
2025-08-13 21:00:00,21,2,8,5.0432217125864
